ABYM	3	6.12574e-07
ABYN	3	6.12574e-07
ABYO	1	2.04191e-07
ABYP	6	1.22515e-06
ABYR	4	8.16766e-07
ABYS	16	3.26706e-06
ABYT	11	2.24611e-06
ABYW	9	1.83772e-06
ACAB	24	4.90059e-06
ACAC	5	1.02096e-06
ACAD	276	5.63568e-05
ACAE	2	4.08383e-07
ACAF	6	1.22515e-06
ACAG	2	4.08383e-07
ACAI	1	2.04191e-07
ACAK	3	6.12574e-07
ACAL	36	7.35089e-06
ACAM	51	1.04138e-05
ACAN	112	2.28694e-05
ACAO	21	4.28802e-06
ACAP	22	4.49221e-06
ACAQ	1	2.04191e-07
ACAR	106	2.16443e-05
ACAS	62	1.26599e-05
ACAT	39	7.96346e-06
ACAU	16	3.26706e-06
ACAV	8	1.63353e-06
ACBE	5	1.02096e-06
ACBR	1	2.04191e-07
ACBU	1	2.04191e-07
ACBY	1	2.04191e-07
ACCA	13	2.65449e-06
ACCD	1	2.04191e-07
ACCE	575	0.00011741
ACCH	4	8.16766e-07
ACCI	107	2.18485e-05
ACCL	11	2.24611e-06
ACCO	732	0.000149468
ACCR	7	1.42934e-06
ACCU	197	4.02257e-05
ACDA	1	2.04191e-07
ACDE	2	4.08383e-07
ACDI	5	1.02096e-06
ACDO	8	1.63353e-06
ACDT	1	2.04191e-07
ACEA	246	5.02311e-05
ACEB	68	1.3885e-05
ACEC	63	1.28641e-05
ACED	343	7.00376e-05
ACEE	36	7.35089e-06
ACEF	104	2.12359e-05
ACEG	21	4.28802e-06
ACEH	44	8.98442e-06
ACEI	201	4.10425e-05
ACEJ	6	1.22515e-06
ACEK	10	2.04191e-06
ACEL	60	1.22515e-05
ACEM	114	2.32778e-05
ACEN	129	2.63407e-05
ACEO	214	4.3697e-05
ACEP	57	1.16389e-05
ACEQ	1	2.04191e-07
ACER	122	2.49114e-05
ACES	374	7.63676e-05
ACET	270	5.51317e-05
ACEU	27	5.51317e-06
ACEV	8	1.63353e-06
ACEW	114	2.32778e-05
ACEX	1	2.04191e-07
ACEY	18	3.67545e-06
ACFA	4	8.16766e-07
ACFE	1	2.04191e-07
ACFI	3	6.12574e-07
ACFO	2	4.08383e-07
ACFT	1	2.04191e-07
ACGR	11	2.24611e-06
ACHA	253	5.16604e-05
ACHB	35	7.1467e-06
ACHC	65	1.32724e-05
ACHD	34	6.94251e-06
ACHE	666	0.000135991
ACHF	31	6.32993e-06
ACHG	18	3.67545e-06
ACHH	18	3.67545e-06
ACHI	724	0.000147835
ACHJ	4	8.16766e-07
ACHK	3	6.12574e-07
ACHL	12	2.4503e-06
ACHM	68	1.3885e-05
ACHN	14	2.85868e-06
ACHO	219	4.47179e-05
ACHP	56	1.14347e-05
ACHQ	4	8.16766e-07
ACHR	64	1.30682e-05
ACHS	63	1.28641e-05
ACHT	154	3.14455e-05
ACHU	25	5.10479e-06
ACHV	6	1.22515e-06
ACHW	50	1.02096e-05
ACHY	33	6.73832e-06
ACIA	20	4.08383e-06
ACID	78	1.59269e-05
ACIE	23	4.6964e-06
ACIF	18	3.67545e-06
ACIG	3	6.12574e-07
ACIH	1	2.04191e-07
ACIL	123	2.51155e-05
ACIM	1	2.04191e-07
ACIN	243	4.96185e-05
ACIO	41	8.37185e-06
ACIR	22	4.49221e-06
ACIS	26	5.30898e-06
ACIT	179	3.65503e-05
ACIV	12	2.4503e-06
ACKA	290	5.92155e-05
ACKB	104	2.12359e-05
ACKC	55	1.12305e-05
ACKD	64	1.30682e-05
ACKE	289	5.90113e-05
ACKF	99	2.02149e-05
ACKG	68	1.3885e-05
ACKH	46	9.3928e-06
ACKI	331	6.75874e-05
ACKJ	3	6.12574e-07
ACKK	5	1.02096e-06
ACKL	110	2.24611e-05
ACKM	65	1.32724e-05
ACKN	131	2.67491e-05
ACKO	262	5.34981e-05
ACKP	112	2.28694e-05
ACKQ	2	4.08383e-07
ACKR	58	1.18431e-05
ACKS	326	6.65664e-05
ACKT	275	5.61526e-05
ACKU	18	3.67545e-06
ACKV	12	2.4503e-06
ACKW	115	2.3482e-05
ACKX	2	4.08383e-07
ACKY	21	4.28802e-06
ACLA	88	1.79688e-05
ACLE	141	2.8791e-05
ACLI	43	8.78023e-06
ACLO	62	1.26599e-05
ACLS	1	2.04191e-07
ACLU	20	4.08383e-06
ACLY	1	2.04191e-07
ACME	1	2.04191e-07
ACMI	97	1.98066e-05
ACMO	2	4.08383e-07
ACMR	1	2.04191e-07
ACMY	1	2.04191e-07
ACNE	3	6.12574e-07
ACNO	4	8.16766e-07
ACOA	22	4.49221e-06
ACOB	19	3.87964e-06
ACOC	8	1.63353e-06
ACOD	11	2.24611e-06
ACOE	6	1.22515e-06
ACOF	11	2.24611e-06
ACOG	1	2.04191e-07
ACOH	8	1.63353e-06
ACOI	4	8.16766e-07
ACOK	1	2.04191e-07
ACOL	69	1.40892e-05
ACOM	390	7.96346e-05
ACON	441	9.00484e-05
ACOO	21	4.28802e-06
ACOP	35	7.1467e-06
ACOR	54	1.10263e-05
ACOS	25	5.10479e-06
ACOT	7	1.42934e-06
ACOU	185	3.77754e-05
ACOV	17	3.47125e-06
ACOW	3	6.12574e-07
ACPA	1	2.04191e-07
ACPE	1	2.04191e-07
ACPH	3	6.12574e-07
ACPI	2	4.08383e-07
ACPO	2	4.08383e-07
ACPR	1	2.04191e-07
ACPT	2	4.08383e-07
ACQU	198	4.04299e-05
ACRA	28	5.71736e-06
ACRE	101	2.06233e-05
ACRI	109	2.22569e-05
ACRO	249	5.08437e-05
ACRU	22	4.49221e-06
ACRY	18	3.67545e-06
ACSA	3	6.12574e-07
ACSB	1	2.04191e-07
ACSC	1	2.04191e-07
ACSD	1	2.04191e-07
ACSF	1	2.04191e-07
ACSG	2	4.08383e-07
ACSH	1	2.04191e-07
ACSI	9	1.83772e-06
ACSO	1	2.04191e-07
ACSP	2	4.08383e-07
ACST	3	6.12574e-07
ACSU	1	2.04191e-07
ACSW	1	2.04191e-07
ACTA	133	2.71575e-05
ACTB	42	8.57604e-06
ACTC	24	4.90059e-06
ACTD	19	3.87964e-06
ACTE	552	0.000112714
ACTF	31	6.32993e-06
ACTG	7	1.42934e-06
ACTH	29	5.92155e-06
ACTI	1583	0.000323235
ACTJ	4	8.16766e-07
ACTK	3	6.12574e-07
ACTL	100	2.04191e-05
ACTM	28	5.71736e-06
ACTN	21	4.28802e-06
ACTO	426	8.69855e-05
ACTP	23	4.6964e-06
ACTQ	1	2.04191e-07
ACTR	74	1.51102e-05
ACTS	237	4.83934e-05
ACTT	278	5.67652e-05
ACTU	619	0.000126394
ACTV	4	8.16766e-07
ACTW	134	2.73616e-05
ACTY	10	2.04191e-06
ACUA	10	2.04191e-06
ACUB	4	8.16766e-07
ACUC	2	4.08383e-07
ACUD	3	6.12574e-07
ACUI	2	4.08383e-07
ACUK	1	2.04191e-07
ACUL	86	1.75605e-05
ACUM	12	2.4503e-06
ACUN	9	1.83772e-06
ACUO	1	2.04191e-07
ACUP	30	6.12574e-06
ACUR	37	7.55508e-06
ACUS	10	2.04191e-06
ACUT	42	8.57604e-06
ACUU	13	2.65449e-06
ACUZ	1	2.04191e-07
ACVD	1	2.04191e-07
ACVE	1	2.04191e-07
ACVO	1	2.04191e-07
ACVS	1	2.04191e-07
ACWA	1	2.04191e-07
ACWH	7	1.42934e-06
ACWI	4	8.16766e-07
ACYA	41	8.37185e-06
ACYB	15	3.06287e-06
ACYC	18	3.67545e-06
ACYD	6	1.22515e-06
ACYE	8	1.63353e-06
ACYF	11	2.24611e-06
ACYG	1	2.04191e-07
ACYH	11	2.24611e-06
ACYI	40	8.16766e-06
ACYJ	1	2.04191e-07
ACYK	1	2.04191e-07
ACYL	4	8.16766e-07
ACYM	11	2.24611e-06
ACYN	6	1.22515e-06
ACYO	43	8.78023e-06
ACYP	10	2.04191e-06
ACYR	7	1.42934e-06
ACYS	13	2.65449e-06
ACYT	28	5.71736e-06
ACYU	3	6.12574e-07
ACYW	16	3.26706e-06
ACZE	6	1.22515e-06
ACZN	2	4.08383e-07
ACZS	1	2.04191e-07
ADAA	8	1.63353e-06
ADAB	43	8.78023e-06
ADAC	69	1.40892e-05
ADAD	33	6.73832e-06
ADAE	2	4.08383e-07
ADAF	25	5.10479e-06
ADAG	34	6.94251e-06
ADAH	8	1.63353e-06
ADAI	19	3.87964e-06
ADAJ	1	2.04191e-07
ADAK	2	4.08383e-07
ADAL	85	1.73563e-05
ADAM	89	1.8173e-05
ADAN	240	4.90059e-05
ADAO	4	8.16766e-07
ADAP	97	1.98066e-05
ADAQ	1	2.04191e-07
ADAR	66	1.34766e-05
ADAS	85	1.73563e-05
ADAT	60	1.22515e-05
ADAU	6	1.22515e-06
ADAV	16	3.26706e-06
ADAW	15	3.06287e-06
ADAY	109	2.22569e-05
ADBA	20	4.08383e-06
ADBE	531	0.000108426
ADBI	3	6.12574e-07
ADBL	5	1.02096e-06
ADBM	1	2.04191e-07
ADBO	28	5.71736e-06
ADBP	1	2.04191e-07
ADBR	26	5.30898e-06
ADBU	51	1.04138e-05
ADBY	28	5.71736e-06
ADCA	113	2.30736e-05
ADCE	20	4.08383e-06
ADCF	2	4.08383e-07
ADCH	27	5.51317e-06
ADCI	4	8.16766e-07
ADCL	24	4.90059e-06
ADCO	99	2.02149e-05
ADCR	18	3.67545e-06
ADCS	2	4.08383e-07
ADCU	11	2.24611e-06
ADCV	1	2.04191e-07
ADCW	4	8.16766e-07
ADDA	29	5.92155e-06
ADDB	2	4.08383e-07
ADDE	299	6.10532e-05
ADDG	1	2.04191e-07
ADDH	2	4.08383e-07
ADDI	298	6.0849e-05
ADDL	31	6.32993e-06
ADDM	8	1.63353e-06
ADDN	1	2.04191e-07
ADDO	65	1.32724e-05
ADDP	2	4.08383e-07
ADDR	133	2.71575e-05
ADDS	34	6.94251e-06
ADDT	23	4.6964e-06
ADDU	14	2.85868e-06
ADDW	3	6.12574e-07
ADDY	14	2.85868e-06
ADEA	337	6.88125e-05
ADEB	150	3.06287e-05
ADEC	161	3.28748e-05
ADED	237	4.83934e-05
ADEE	44	8.98442e-06
ADEF	138	2.81784e-05
ADEG	40	8.16766e-06
ADEH	53	1.08221e-05
ADEI	199	4.06341e-05
ADEJ	4	8.16766e-07
ADEK	5	1.02096e-06
ADEL	98	2.00108e-05
ADEM	369	7.53466e-05
ADEN	97	1.98066e-05
ADEO	106	2.16443e-05
ADEP	87	1.77647e-05
ADEQ	87	1.77647e-05
ADER	784	0.000160086
ADES	260	5.30898e-05
ADET	248	5.06395e-05
ADEU	135	2.75658e-05
ADEV	44	8.98442e-06
ADEW	65	1.32724e-05
ADEX	18	3.67545e-06
ADEY	14	2.85868e-06
ADFA	34	6.94251e-06
ADFE	4	8.16766e-07
ADFI	30	6.12574e-06
ADFL	8	1.63353e-06
ADFO	98	2.00108e-05
ADFR	26	5.30898e-06
ADFU	13	2.65449e-06
ADGA	8	1.63353e-06
ADGE	28	5.71736e-06
ADGI	12	2.4503e-06
ADGL	4	8.16766e-07
ADGO	40	8.16766e-06
ADGR	17	3.47125e-06
ADGY	1	2.04191e-07
ADHA	50	1.02096e-05
ADHE	105	2.14401e-05
ADHI	36	7.35089e-06
ADHO	15	3.06287e-06
ADHU	12	2.4503e-06
ADIA	89	1.8173e-05
ADIB	1	2.04191e-07
ADIC	148	3.02203e-05
ADID	10	2.04191e-06
ADIE	60	1.22515e-05
ADIF	103	2.10317e-05
ADIG	11	2.24611e-06
ADII	1	2.04191e-07
ADIK	1	2.04191e-07
ADIL	40	8.16766e-06
ADIM	21	4.28802e-06
ADIN	777	0.000158657
ADIO	202	4.12467e-05
ADIP	6	1.22515e-06
ADIQ	1	2.04191e-07
ADIR	50	1.02096e-05
ADIS	252	5.14562e-05
ADIT	444	9.0661e-05
ADIU	19	3.87964e-06
ADIV	26	5.30898e-06
ADIW	3	6.12574e-07
ADIY	4	8.16766e-07
ADIZ	3	6.12574e-07
ADJA	13	2.65449e-06
ADJE	7	1.42934e-06
ADJO	32	6.53412e-06
ADJT	1	2.04191e-07
ADJU	106	2.16443e-05
ADKA	2	4.08383e-07
ADKE	9	1.83772e-06
ADKI	22	4.49221e-06
ADKN	11	2.24611e-06
ADKS	1	2.04191e-07
ADLA	33	6.73832e-06
ADLE	55	1.12305e-05
ADLI	89	1.8173e-05
ADLO	45	9.18861e-06
ADLU	5	1.02096e-06
ADLY	114	2.32778e-05
ADMA	83	1.69479e-05
ADMB	1	2.04191e-07
ADME	22	4.49221e-06
ADMI	466	9.51532e-05
ADMM	1	2.04191e-07
ADMO	34	6.94251e-06
ADMR	4	8.16766e-07
ADMU	17	3.47125e-06
ADMW	1	2.04191e-07
ADMY	3	6.12574e-07
ADNA	3	6.12574e-07
ADNE	68	1.3885e-05
ADNO	183	3.7367e-05
ADNT	21	4.28802e-06
ADNU	2	4.08383e-07
