PB	412	8.41268e-05
PC	420	8.57604e-05
PD	284	5.79903e-05
PE	19166	0.00391353
PF	418	8.5352e-05
PG	105	2.14401e-05
PH	3222	0.000657904
PI	5258	0.00107364
PJ	29	5.92155e-06
PK	49	1.00054e-05
PL	10464	0.00213666
PM	749	0.000152939
PN	128	2.61365e-05
PO	15529	0.00317089
PP	5745	0.00117308
PQ	21	4.28802e-06
PR	16559	0.0033812
PS	2877	0.000587458
PT	4490	0.000916819
PU	4490	0.000916819
PV	36	7.35089e-06
PW	578	0.000118023
PX	3	6.12574e-07
PY	519	0.000105975
PZ	12	2.4503e-06
QA	5	1.02096e-06
QB	9	1.83772e-06
QC	34	6.9425e-06
QD	4	8.16765e-07
QE	5	1.02096e-06
QF	5	1.02096e-06
QH	1	2.04191e-07
QI	15	3.06287e-06
QJ	1	2.04191e-07
QK	1	2.04191e-07
QM	8	1.63353e-06
QN	2	4.08383e-07
QO	2	4.08383e-07
QP	7	1.42934e-06
QR	3	6.12574e-07
QS	3	6.12574e-07
QT	7	1.42934e-06
QU	5150	0.00105159
QV	1	2.04191e-07
QW	5	1.02096e-06
RA	32713	0.00667971
RB	3705	0.000756529
RC	7948	0.00162291
RD	10426	0.0021289
RE	71178	0.0145339
RF	3543	0.00072345
RG	4959	0.00101258
RH	3293	0.000672402
RI	31682	0.00646919
RJ	500	0.000102096
RK	4952	0.00101116
RL	5577	0.00113877
RM	10175	0.00207765
RN	7578	0.00154736
RO	32543	0.006645
RP	4482	0.000915185
RQ	159	3.24664e-05
RR	6693	0.00136665
RS	22346	0.00456286
RT	25021	0.00510907
RU	5854	0.00119534
RV	3074	0.000627684
RW	4059	0.000828813
RX	115	2.3482e-05
RY	10454	0.00213462
RZ	60	1.22515e-05
SA	31656	0.00646388
SB	7164	0.00146283
SC	11239	0.00229491
SD	4069	0.000830854
SE	37028	0.0075608
SF	6384	0.00130356
SG	2055	0.000419613
SH	18986	0.00387678
SI	30722	0.00627317
SJ	713	0.000145588
SK	2462	0.000502719
SL	5490	0.00112101
SM	7258	0.00148202
SN	5083	0.0010379
SO	26755	0.00546314
SP	12738	0.00260099
SQ	722	0.000147426
SR	3796	0.00077511
SS	22385	0.00457082
ST	62840	0.0128314
SU	12446	0.00254137
SV	946	0.000193165
SW	11042	0.00225468
SX	14	2.85868e-06
SY	2712	0.000553767
SZ	62	1.26599e-05
TA	29234	0.00596933
TB	5051	0.00103137
TC	5781	0.00118043
TD	2635	0.000538044
TE	46429	0.0094804
TF	3838	0.000783686
TG	1889	0.000385717
TH	134967	0.0275591
TI	53123	0.0108473
TJ	477	9.73993e-05
TK	579	0.000118227
TL	6240	0.00127415
TM	4711	0.000961945
TN	2145	0.00043799
TO	52198	0.0106584
